id,movie_id,person_id,name,character,cast_order,Project,movie_release_date,Sentiment_Score,Popularity_Score,Genre,Lead_Talent,job,department,author,author_username,author_rating,content,created_at,updated_at,url,movie_rating,content_length,show_id,type,director,country,date_added,release_year,duration,description,crew,budget,homepage,keywords,original_language,original_title,overview,production_companies,production_countries,release_date,revenue,runtime,spoken_languages,status,tagline,vote_count,adult,backdrop_path,imdb_id,poster_path
670292,,,,,,The Creator,,0.75,496.806,Science Fiction,Ensemble,,,,,,,,,,,,,,,,,,,,,80000000.0,https://www.20thcenturystudios.com/movies/the-creator,"artificial intelligence (a.i.), asia, distant future, space station, child, ex special forces, missing wife, robots, war against machines, ai",en,The Creator,"Amid a future war between the human race and the forces of artificial intelligence, a hardened ex-special forces agent grieving the disappearance of his wife, is recruited to hunt down and kill the Creator, the elusive architect of advanced AI who has developed a mysterious weapon with the power to end the war—and mankind itself.","New Regency Pictures, Entertainment One, Regency Enterprises, Bad Dreams","Canada, United States of America",2023-09-27,0.0,134.0,"English, Japanese, Thai, Vietnamese",Released,This is a fight for our very existence.,107.0,False,/iQcCAm8hKWZyUntqrvzyEGtXyJl.jpg,tt11858890,/vBZ0qvaRxqEhZwl6LWmruJqWE8Z.jpg
614930,,,,,,Teenage Mutant Ninja Turtles: Mutant Mayhem,,0.7328,484.876,Animation,Ensemble,,,,,,,,,,,,,,,,,,,,,70000000.0,https://www.teenagemutantninjaturtlesmovie.com,"new york city, sibling relationship, skateboarding, crime fighter, superhero, turtle, ninja, nostalgic, duringcreditsstinger, teenage mutant ninja turtles, aspiring journalist, anthropomorphic animal, excited, exhilarated",en,Teenage Mutant Ninja Turtles: Mutant Mayhem,"After years of being sheltered from the human world, the Turtle brothers set out to win the hearts of New Yorkers and be accepted as normal teenagers through heroic acts. Their new friend April O'Neil helps them take on a mysterious crime syndicate, but they soon get in over their heads when an army of mutants is unleashed upon them.","Paramount, Nickelodeon Movies, Point Grey Pictures, Mikros Animation, Cinesite Animation","Canada, France, United States of America",2023-07-31,172000000.0,100.0,"English, Mandarin",Released,Heroes aren't born. They're mutated.,652.0,False,/w2nFc2Rsm93PDkvjY4LTn17ePO0.jpg,tt8589698,/ueO9MYIOHO7M1PiMUeX74uf8fB9.jpg
299054,,,,,,Expend4bles,,0.6685,484.627,Action,Ensemble,,,,,,,,,,,,,,,,,,,,,100000000.0,https://expendables.movie/,"sequel, nuclear bomb, cargo ship, ring",en,Expend4bles,"Armed with every weapon they can get their hands on and the skills to use them, The Expendables are the world’s last line of defense and the team that gets called when all other options are off the table. But new team members with new styles and tactics are going to give “new blood” a whole new meaning.","Millennium Media, Campbell Grobman Films, Lionsgate",United States of America,2023-09-15,15000000.0,103.0,English,Released,They'll die when they're dead.,81.0,False,/rMvPXy8PUjj1o8o1pzgQbdNCsvj.jpg,tt3291150,/nbrqj9q8WubD3QkYm7n3GhjN7kE.jpg
603692,,,,,,John Wick: Chapter 4,,0.7814,482.538,Action,Ensemble,,,,,,,,,,,,,,,,,,,,,90000000.0,https://johnwick.movie,"new york city, martial arts, hitman, sequel, organized crime, osaka, japan, blindness, aftercreditsstinger, hunted, consequences, professional assassin, neo-noir, berlin, suspenseful, intense",en,John Wick: Chapter 4,"With the price on his head ever increasing, John Wick uncovers a path to defeating The High Table. But before he can earn his freedom, Wick must face off against a new enemy with powerful alliances across the globe and forces that turn old friends into foes.","Thunder Road, 87Eleven, Summit Entertainment, Studio Babelsberg","Germany, United States of America",2023-03-22,426978565.0,170.0,"Arabic, Cantonese, English, French, German, Japanese, Latin, Russian, Spanish",Released,"No way back, one way out.",4639.0,False,/i3OTGmLNOZIo4SRQLVfLjeWegB6.jpg,tt10366206,/vZloFAK7NmvMGKE7VkF5UHaz0I.jpg
118340,,,,,,Guardians of the Galaxy,,0.79,481.098624,"[{""id"": 28",Ensemble,,,,,,,,,,,,,,,,,,,,,170000000.0,http://marvel.com/guardians,"[{""id"": 8828, ""name"": ""marvel comic""}, {""id"": 9831, ""name"": ""spaceship""}, {""id"": 9882, ""name"": ""space""}, {""id"": 12405, ""name"": ""outer space""}, {""id"": 13014, ""name"": ""orphan""}, {""id"": 175428, ""name"": ""adventurer""}, {""id"": 179430, ""name"": ""aftercreditsstinger""}, {""id"": 179431, ""name"": ""duringcreditsstinger""}, {""id"": 180547, ""name"": ""marvel cinematic universe""}]",en,Guardians of the Galaxy,"Light years from Earth, 26 years after being abducted, Peter Quill finds himself the prime target of a manhunt after discovering an orb wanted by Ronan the Accuser.","[{""name"": ""Marvel Studios"", ""id"": 420}, {""name"": ""Moving Picture Company (MPC)"", ""id"": 20478}, {""name"": ""Bulletproof Cupid"", ""id"": 54850}, {""name"": ""Revolution Sun Studios"", ""id"": 76043}]","[{""iso_3166_1"": ""GB"", ""name"": ""United Kingdom""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2014-07-30,773328629.0,121.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,All heroes start somewhere.,9742.0,,,,
298618,,,,,,The Flash,,0.6898,480.393,Action,Ensemble,,,,,,,,,,,,,,,,,,,,,300000000.0,https://www.dc.com/theflash,"hero, secret identity, superhero, based on comic, superhuman, super power, aftercreditsstinger, butterfly effect, dc extended universe (dceu), superhuman abilities, loss of mother, absurd",en,The Flash,"When his attempt to save his family inadvertently alters the future, Barry Allen becomes trapped in a reality in which General Zod has returned and there are no Super Heroes to turn to. In order to save the world that he is in and return to the future that he knows, Barry's only hope is to race for his life. But will making the ultimate sacrifice be enough to reset the universe?","Warner Bros. Pictures, Double Dream, The Disco Factory, DC Films",United States of America,2023-06-13,268375616.0,144.0,"English, Spanish, Russian",Released,Worlds collide.,2959.0,False,/yF1eOkaYvwiORauRCPWznV9xVvi.jpg,tt0439572,/rktDFPbfHfUbArZ6OOOKsXcv0Bm.jpg
820525,,,,,,After Everything,,0.6768,474.472,Romance,Ensemble,,,,,,,,,,,,,,,,,,,,,14000000.0,,"lisbon, portugal, writer's block, sequel, love, wedding, social media, troubled past, dysfunctional relationship, based on young adult novel, fanfic",en,After Everything,"Besieged by writer’s block and the crushing breakup with Tessa, Hardin travels to Portugal in search of a woman he wronged in the past – and to find himself. Hoping to win back Tessa, he realizes he needs to change his ways before he can make the ultimate commitment.","Voltage Pictures, Wattpad",United States of America,2023-09-13,3280152.0,93.0,"English, Portuguese",Released,,69.0,False,/jkKVLzLWjSvTnc84VzeljhSy6j8.jpg,tt15334488,/gZLGCibvFY4zmt8sWUZcbBTHRtk.jpg
872585,,,,,,Oppenheimer,,0.8256,463.384,Drama,Ensemble,,,,,,,,,,,,,,,,,,,,,100000000.0,http://www.oppenheimermovie.com,"husband wife relationship, based on novel or book, atomic bomb, patriotism, new mexico, world war ii, atomic bomb test, physics, biography, based on true story, interrogation, guilt, historical event, nuclear weapons, communism, red scare, mccarthyism, top secret project, moral dilemma, usa politics, 1940s, antisemitism, 20th century, manhattan project, los alamos",en,Oppenheimer,The story of J. Robert Oppenheimer’s role in the development of the atomic bomb during World War II.,"Syncopy, Universal Pictures, Atlas Entertainment","United Kingdom, United States of America",2023-07-19,933700000.0,181.0,"Dutch, English",Released,The world forever changes.,3766.0,False,/fm6KqXpk3M2HVveHwCrBSSBaO0V.jpg,tt15398776,/8Gxv8gSFCU0XGDykEGv7zR1n2ua.jpg
1152797,,,,,,Freestyle,,0.6736,444.5,Crime,Ensemble,,,,,,,,,,,,,,,,,,,,,0.0,http://www.netflix.com/title/81498379,drug trafficking,pl,Freestyle,"Trying to check out a recording from his debut album, a street rapper and his friend run into trouble when a major drug deal turns into a total disaster for them.",Aurum Film,Poland,2023-09-13,0.0,88.0,Polish,Released,,36.0,False,/xsnpgM2Si1hG7daLP1XE7uAfKKH.jpg,tt28366647,/hNPJzlPlIVgTAjb2Mgqwl1QqydK.jpg
76341,,,,,,Mad Max: Fury Road,,0.72,434.278564,"[{""id"": 28",Ensemble,,,,,,,,,,,,,,,,,,,,,150000000.0,http://www.madmaxmovie.com/,"[{""id"": 2964, ""name"": ""future""}, {""id"": 3713, ""name"": ""chase""}, {""id"": 4458, ""name"": ""post-apocalyptic""}, {""id"": 4565, ""name"": ""dystopia""}, {""id"": 5657, ""name"": ""australia""}, {""id"": 10084, ""name"": ""rescue""}, {""id"": 10349, ""name"": ""survival""}, {""id"": 10562, ""name"": ""on the run""}, {""id"": 155499, ""name"": ""convoy""}, {""id"": 190954, ""name"": ""peak oil""}, {""id"": 212516, ""name"": ""dark future""}]",en,Mad Max: Fury Road,"An apocalyptic story set in the furthest reaches of our planet, in a stark desert landscape where humanity is broken, and most everyone is crazed fighting for the necessities of life. Within this world exist two rebels on the run who just might be able to restore order. There's Max, a man of action and a man of few words, who seeks peace of mind following the loss of his wife and child in the aftermath of the chaos. And Furiosa, a woman of action and a woman who believes her path to survival may be achieved if she can make it across the desert back to her childhood homeland.","[{""name"": ""Village Roadshow Pictures"", ""id"": 79}, {""name"": ""Kennedy Miller Productions"", ""id"": 2537}, {""name"": ""Warner Bros."", ""id"": 6194}]","[{""iso_3166_1"": ""AU"", ""name"": ""Australia""}, {""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-05-13,378858340.0,120.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,What a Lovely Day.,9427.0,,,,
912908,,,,,,Strays,,0.7531,419.527,Comedy,Ensemble,,,,,,,,,,,,,,,,,,,,,46000000.0,https://www.uphe.com/movies/strays-2023,"talking dog, magic mushroom, crude humor, male masturbation, duringcreditsstinger, animal liberation, self-liberation, abandonment, abandoned puppy, toxic relationship, talking animal",en,Strays,"When Reggie is abandoned on the mean city streets by his lowlife owner, Doug, Reggie is certain that his beloved owner would never leave him on purpose. But once Reggie falls in with Bug, a fast-talking, foul-mouthed stray who loves his freedom and believes that owners are for suckers, Reggie finally realizes he was in a toxic relationship and begins to see Doug for the heartless sleazeball that he is.","Universal Pictures, PictureStart, Lord Miller, Gloria Sanchez Productions, Rabbit Hole Productions, dentsu",United States of America,2023-08-17,32000000.0,93.0,English,Released,Go fetch yourself.,389.0,False,/1HzL603WOer58xtnrRYdSIL5K04.jpg,tt15153532,/n1hqbSCtyBAxaXEl1Dj3ipXJAJG.jpg
135397,,,,,,Jurassic World,,0.65,418.708552,"[{""id"": 28",Ensemble,,,,,,,,,,,,,,,,,,,,,150000000.0,http://www.jurassicworld.com/,"[{""id"": 1299, ""name"": ""monster""}, {""id"": 1718, ""name"": ""dna""}, {""id"": 1720, ""name"": ""tyrannosaurus rex""}, {""id"": 1766, ""name"": ""velociraptor""}, {""id"": 2041, ""name"": ""island""}, {""id"": 9663, ""name"": ""sequel""}, {""id"": 9937, ""name"": ""suspense""}, {""id"": 10617, ""name"": ""disaster""}, {""id"": 10685, ""name"": ""escape""}, {""id"": 12616, ""name"": ""dinosaur""}, {""id"": 155582, ""name"": ""amusement park""}, {""id"": 158130, ""name"": ""animal attack""}, {""id"": 158340, ""name"": ""theme park""}, {""id"": 178010, ""name"": ""jurassic park""}, {""id"": 209714, ""name"": ""3d""}, {""id"": 223059, ""name"": ""animal horror""}]",en,Jurassic World,"Twenty-two years after the events of Jurassic Park, Isla Nublar now features a fully functioning dinosaur theme park, Jurassic World, as originally envisioned by John Hammond.","[{""name"": ""Universal Studios"", ""id"": 13}, {""name"": ""Amblin Entertainment"", ""id"": 56}, {""name"": ""Legendary Pictures"", ""id"": 923}, {""name"": ""Fuji Television Network"", ""id"": 3341}, {""name"": ""Dentsu"", ""id"": 6452}]","[{""iso_3166_1"": ""US"", ""name"": ""United States of America""}]",2015-06-09,1513528810.0,124.0,"[{""iso_639_1"": ""en"", ""name"": ""English""}]",Released,The park is open.,8662.0,,,,
1146348,,,,,,"Scooby-Doo! And Krypto, Too!",,0.7777999999999999,411.09,Animation,Ensemble,,,,,,,,,,,,,,,,,,,,,0.0,https://www.warnerbros.com/movies/scooby-doo-krypto-too,"superhero, villain, talking dog, team up",en,"Scooby-Doo! And Krypto, Too!","When the Justice League goes missing and villains overrun Metropolis, there's only one team that can solve this mystery: Scooby-Doo and the gang! But wait, there's a new dog in town – Krypto – Superman's Superdog with Super Powers. Mystery Inc. will need all the help it can get when phantoms menace the Justice League's headquarters.",Warner Bros. Animation,United States of America,2023-09-26,0.0,79.0,English,Released,,18.0,False,/8UjwvrxTpsD46cDQklDdU14RQYB.jpg,tt28508231,/ntMOnvlYYnio7Fx3xqBu9B1Sz7f.jpg
502356,,,,,,The Super Mario Bros. Movie,,0.7775000000000001,410.411,Animation,Ensemble,,,,,,,,,,,,,,,,,,,,,100000000.0,https://www.thesupermariobros.movie,"gorilla, plumber, anthropomorphism, magic mushroom, based on video game, toad, aftercreditsstinger, duringcreditsstinger, damsel in distress, piano, brother brother relationship, illumination, evil king, cliché",en,The Super Mario Bros. Movie,"While working underground to fix a water main, Brooklyn plumbers—and brothers—Mario and Luigi are transported down a mysterious pipe and wander into a magical new world. But when the brothers are separated, Mario embarks on an epic quest to find Luigi.","Universal Pictures, Illumination, Nintendo","Japan, United States of America",2023-04-05,1355725263.0,93.0,English,Released,Not all heroes wear capes. Some wear overalls.,6743.0,False,/9n2tJBplPbgR2ca05hS5CKXwP2c.jpg,tt6718170,/qNBAXBIQlnOThrVvA6mA2B5ggV6.jpg
575264,,,,,,Mission: Impossible - Dead Reckoning Part One,,0.774,401.083,Action,Ensemble,,,,,,,,,,,,,,,,,,,,,291000000.0,https://www.missionimpossible.com,"race against time, mission, rome, italy, chase, secret mission, secret agent, sequel, intelligence agency, rogue agent, based on tv series, secret government agency, serious, northern norway, exhilarated",en,Mission: Impossible - Dead Reckoning Part One,"Ethan Hunt and his IMF team embark on their most dangerous mission yet: To track down a terrifying new weapon that threatens all of humanity before it falls into the wrong hands. With control of the future and the world's fate at stake and dark forces from Ethan's past closing in, a deadly race around the globe begins. Confronted by a mysterious, all-powerful enemy, Ethan must consider that nothing can matter more than his mission—not even the lives of those he cares about most.","Paramount, Skydance, TC Productions",United States of America,2023-07-08,563148955.0,164.0,"French, English, Italian, Russian",Released,We all share the same fate.,1171.0,False,/TFTfzrkX8L7bAKUcch6qLmjpLu.jpg,tt9603212,/NNxYkU70HPurnNCSiCjYAmacwm.jpg
932615,,,,,,The Nasty Cowgirl of an Older Sister Wearing Pantyhose – Minami Aizawa,,1.0,383.603,Drama,Ensemble,,,,,,,,,,,,,,,,,,,,,0.0,,pantyhose,ja,パンストお姉さんの淫乱騎乗位 相沢みなみ,"Strongest collaboration of absolute beauty ""Minami Aizawa"" and pantyhose cowgirl! ! I love watching men from above looking like they're having a good time! ! 1, slutty teacher's detention cowgirl sex 2, position reversal boss pile driving cowgirl 3, reverse slut in the library ● pantyhose beautiful leg job 4, pantyhose specialized delivery health straddle FUCK and two great [privilege videos]! ! 1 pantyhose fetish angle 2 ASMR pantyhose tone! Pantyhose x Slut Dirty Words x Cowgirl Fusion Work!",Idea Pocket,Japan,2021-02-13,0.0,180.0,Japanese,Released,,5.0,True,/ilRkxMAKqRyXYTZGbrOLpd2nhWz.jpg,,/rZ2fnbddohy6krbj00DaNm6P3Iz.jpg
880089,,,,,,Creampied Endlessly By A Superior While Sharing A Room On A Business Trip… A Beautiful Fresh Faced Office Lady Falls For Her Superior’s Sensual Caresses And Hard Fucking Mina Konno,,0.0,363.017,Drama,Ensemble,,,,,,,,,,,,,,,,,,,,,0.0,,"office, creampie",ja,出張先の相部屋で絶倫上司に何度も中出しされて…部長の粘着質な愛撫と濃厚SEXに溺れた美乳新人OL 紺野みいな,"Miina Konno, a vaginal cum shot ban! !! Business trip with my boss who is not good at it ... There is no vacant room and it is a shared room. She fell asleep when she had an evening drink ... When she woke up, she was raped. ""I have a boyfriend!"" Her in-house romance seemed to be out of the ordinary, and she seemed rather excited about the act of cuckolding. ""Please put on rubber at least."" Forcibly raw squirrel ... And then vaginal cum shot. Until the morning came, I could not resist the terribleness of Ojitech and fell completely while being inserted without escape.",kawaii,Japan,2021-08-25,0.0,120.0,Japanese,Released,,0.0,True,/xQ2sih2L4asTWs4aq7Wu20NqB4K.jpg,,/lNsKkTI8Ai4FFADCxVD0PmwfX5A.jpg
